content_id,source_id,source_title,content_type,content_text,created_at,like_count,rule_topic_label,rule_topic_confidence,rule_topic_reason,topic_label,topic_confidence,topic_reason,topic_matched_keywords,topic_candidate_labels,llm_topic_label,llm_topic_confidence,llm_topic_reason,need_review,label_method
bilibili_comment:276129571840,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,西贝21年因为馒头被吐槽贵，副总发微博，95％以下都是月入不到5000的。[吃瓜],2025-09-15T14:22:13+08:00,20,price_value,0.9,"规则命中 price_value 关键词：贵, 馒头。",price_value,0.8,LLM校正：讨论西贝馒头贵，明确价格主题,"{""price_value"": [""贵"", ""馒头""]}",price_value,price_value,0.8,讨论西贝馒头贵，明确价格主题,false,rule+llm
bilibili_comment:276129637104,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,我打算在西贝旁边开一个东贝。你问我什么是东贝那我告诉你，西贝炒不了的菜我东贝炒，西贝煲不了的汤我东贝煲，一句话， 西贝做得了的菜我东贝要做，西贝做不了的菜我更要做。新鲜食材，当天现炒，这，就是——东贝！,2025-09-15T14:24:54+08:00,2,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：现炒, 新鲜, 食材。",prepared_food_authenticity,0.85,LLM校正：强调新鲜食材、现炒，对比预制菜,"{""prepared_food_authenticity"": [""现炒"", ""新鲜"", ""食材""]}",prepared_food_authenticity,prepared_food_authenticity,0.85,强调新鲜食材、现炒，对比预制菜,false,rule+llm
bilibili_comment:276129666848,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,除了顾客是现宰的，其他都是预制的[吃瓜],2025-09-15T14:26:13+08:00,12,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：现宰, 预制。",prepared_food_authenticity,0.7,LLM校正：涉及现宰与预制，讨论食材真实性,"{""prepared_food_authenticity"": [""现宰"", ""预制""], ""mockery_meme"": [""现宰""]}","prepared_food_authenticity,mockery_meme",prepared_food_authenticity,0.7,涉及现宰与预制，讨论食材真实性,true,rule+llm
bilibili_comment:276129986048,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,西贝说好听的是预制菜时间上保质期都18个月了就是料理包，甚至比料理包还过分料理包才六个月，最重要的是消费者有知情权菜单上要有标注哪个菜是料理包，哪个是现炒现卖的,2025-09-15T14:29:47+08:00,3,consumer_right_to_know,0.75,"规则命中 consumer_right_to_know 关键词：知情权, 消费者。",consumer_right_to_know,0.85,LLM校正：强调消费者知情权，要求标注,"{""consumer_right_to_know"": [""知情权"", ""消费者""], ""prepared_food_authenticity"": [""预制菜"", ""现炒"", ""保质期"", ""预制""]}","consumer_right_to_know,prepared_food_authenticity",consumer_right_to_know,0.85,强调消费者知情权，要求标注,true,rule+llm
bilibili_comment:276130286272,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,贾国龙就是想堵我们的嘴15天！但他们的声明有很大的破绽，他们这个改变对人力物力的需求很大，记者同志我支你们一招，现在立刻去西贝应聘，绝对能再查出些什么！,2025-09-15T14:34:56+08:00,6,brand_pr_crisis,0.9,"规则命中 brand_pr_crisis 关键词：声明, 贾国龙。",brand_pr_crisis,0.8,LLM校正：讨论西贝声明和贾国龙，涉及品牌公关,"{""brand_pr_crisis"": [""声明"", ""贾国龙""]}",brand_pr_crisis,brand_pr_crisis,0.8,讨论西贝声明和贾国龙，涉及品牌公关,false,rule+llm
bilibili_comment:276133460544,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,大象新闻，跟我一起念：台湾自古就是中国不可分割的一部分！,2025-09-15T15:21:53+08:00,7,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：与事件无关，无法归类,,,other_unclear,0.5,与事件无关，无法归类,true,rule+llm
bilibili_comment:276133704448,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,"罗：我就发个牢骚
贾：今天我非要死这
罗：要不算了......
贾：我必须死",2025-09-15T15:24:32+08:00,9,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,mockery_meme,0.65,LLM校正：调侃罗永浩与贾国龙互动，纯玩梗,,,mockery_meme,0.65,调侃罗永浩与贾国龙互动，纯玩梗,true,rule+llm
bilibili_comment:276141676128,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,上班被领导教育就算了，自己花钱吃饭也要被饭店老板教育，那就过分了，不能忍,2025-09-15T17:19:40+08:00,3,catering_industry_general,0.75,规则命中 catering_industry_general 关键词：饭店。,catering_industry_general,0.7,LLM校正：讨论饭店服务，属于餐饮行业共性,"{""catering_industry_general"": [""饭店""]}",catering_industry_general,catering_industry_general,0.7,讨论饭店服务，属于餐饮行业共性,false,rule+llm
bilibili_comment:276147679664,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,90%站罗永浩，我就是那剩下的10%，之所以不站你罗永浩，是因为你那站不下了,2025-09-15T18:31:26+08:00,44,luoyonghao_persona,0.75,规则命中 luoyonghao_persona 关键词：罗永浩。,luoyonghao_persona,0.7,LLM校正：明确提及罗永浩，讨论站队,"{""luoyonghao_persona"": [""罗永浩""]}",luoyonghao_persona,luoyonghao_persona,0.7,明确提及罗永浩，讨论站队,false,rule+llm
bilibili_comment:276154349408,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,我不反对预制菜，我反对的是预制菜还那么贵。我今年生日请舍友吃的就是西贝，吃完我去结账，刚好648。问题是他们甚至没吃饱。我舍友生日请客东盛，一人130总共520，还能吃饱。,2025-09-15T19:44:22+08:00,4,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.8,LLM校正：讨论预制菜和价格，核心是预制菜,"{""prepared_food_authenticity"": [""预制菜"", ""预制""], ""price_value"": [""贵""]}","prepared_food_authenticity,price_value",prepared_food_authenticity,0.8,讨论预制菜和价格，核心是预制菜,true,rule+llm
bilibili_comment:276155489600,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,只要会电磁炉就能去西贝上班,2025-09-15T19:57:06+08:00,2,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,prepared_food_authenticity,0.7,LLM校正：暗指西贝用预制菜，讨论食材真实性,,,prepared_food_authenticity,0.7,暗指西贝用预制菜，讨论食材真实性,true,rule+llm
bilibili_comment:276166663376,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,跟风骂的这些人有2成的人吃过西贝吗[笑哭],2025-09-15T21:56:47+08:00,4,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.55,LLM校正：质疑跟风，无实质主题,,,other_unclear,0.55,质疑跟风，无实质主题,true,rule+llm
bilibili_comment:276169810560,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,我打算在西贝旁边开一个东贝。西贝炒不了的菜我东贝炒，西贝煲不了的汤我东贝煲。一句话， 西贝做得了的菜我东贝要做，西贝做不了的菜我更要做。新鲜食材，当天现炒，这，就是——东贝。[doge_金箍][doge_金箍][doge_金箍],2025-09-15T22:29:33+08:00,520,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：现炒, 新鲜, 食材。",prepared_food_authenticity,0.9,LLM校正：明确讨论新鲜食材、当天现炒，对比预制菜,"{""prepared_food_authenticity"": [""现炒"", ""新鲜"", ""食材""], ""mockery_meme"": [""doge""]}","prepared_food_authenticity,mockery_meme",prepared_food_authenticity,0.9,明确讨论新鲜食材、当天现炒，对比预制菜,true,rule+llm
bilibili_comment:276170081520,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,"[吃瓜]预制菜，那得看是什么预制菜
预制菜当天做好成半成品，等着顾客点单在进行进一步加工也叫预制菜
用不知道多少年前的东西做的那也叫预制菜
预制菜也分好与坏

第一个是商家为了提升一些菜的上桌速度采用的一种办法
第二个是黑心商家为了利益采用的办法",2025-09-15T22:32:15+08:00,124,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.85,LLM校正：讨论预制菜好坏分类,"{""prepared_food_authenticity"": [""预制菜"", ""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.85,讨论预制菜好坏分类,false,rule+llm
bilibili_comment:276171051984,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,这思路还真行啊，在西贝旁边开家东贝，正好把最近西贝的流量都赚了,2025-09-15T22:42:23+08:00,28,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：调侃开东贝蹭流量，未涉及实质主题,,,other_unclear,0.5,调侃开东贝蹭流量，未涉及实质主题,true,rule+llm
bilibili_comment:276174777904,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,大象新闻，跟我一起念：台湾自古就是中国不可分割的一部分！,2025-09-15T23:21:58+08:00,9,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.4,LLM校正：无关政治内容，与事件无关联,,,other_unclear,0.4,无关政治内容，与事件无关联,true,rule+llm
bilibili_comment:276175669040,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,想和老罗辩论还得请肯德基的服务员,2025-09-15T23:32:25+08:00,28,price_value,0.75,规则命中 price_value 关键词：肯德基。,luoyonghao_persona,0.7,LLM校正：调侃老罗像肯德基服务员一样较真，涉及罗永浩人设,"{""price_value"": [""肯德基""], ""luoyonghao_persona"": [""老罗""], ""catering_industry_general"": [""肯德基""]}","price_value,luoyonghao_persona,catering_industry_general",luoyonghao_persona,0.7,调侃老罗像肯德基服务员一样较真，涉及罗永浩人设,true,rule+llm
bilibili_comment:276176610432,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,reply,预制菜不是什么洪水猛兽，国家有相对应的标准管控，符合标准就行。抵制的是这些饭店用预制菜来欺骗消费者，你卖预制菜直接明码标价写出来让消费者知情选择就好了,2025-09-15T23:43:14+08:00,32,consumer_right_to_know,0.75,规则命中 consumer_right_to_know 关键词：消费者。,consumer_right_to_know,0.9,LLM校正：强调消费者知情权，要求明示预制菜,"{""consumer_right_to_know"": [""消费者""], ""prepared_food_authenticity"": [""预制菜"", ""预制""], ""catering_industry_general"": [""饭店""]}","consumer_right_to_know,prepared_food_authenticity,catering_industry_general",consumer_right_to_know,0.9,强调消费者知情权，要求明示预制菜,true,rule+llm
bilibili_comment:276177613664,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,预制菜没问题，价格别高就没事，你又是高价格又是预制菜那就是让人恶心了,2025-09-15T23:55:00+08:00,225,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.85,LLM校正：批评预制菜高价，核心是预制菜问题,"{""prepared_food_authenticity"": [""预制菜"", ""预制""], ""price_value"": [""价格""]}","prepared_food_authenticity,price_value",prepared_food_authenticity,0.85,批评预制菜高价，核心是预制菜问题,true,rule+llm
bilibili_comment:276177849280,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,家门口的面馆，面十块大肉六块,2025-09-15T23:57:34+08:00,8,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,price_value,0.8,LLM校正：直接比较面馆价格,,,price_value,0.8,直接比较面馆价格,true,rule+llm
bilibili_comment:276178484496,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,西贝的问题是长期打着健康什么的忽悠大家花高价去他家给孩子吃，属于欺骗获取高额利润,2025-09-16T00:05:27+08:00,104,food_safety_child_meal,0.9,"规则命中 food_safety_child_meal 关键词：孩子, 健康。",food_safety_child_meal,0.9,LLM校正：指责西贝以健康名义高价卖儿童餐，涉及孩子和健康,"{""food_safety_child_meal"": [""孩子"", ""健康""]}",food_safety_child_meal,food_safety_child_meal,0.9,指责西贝以健康名义高价卖儿童餐，涉及孩子和健康,false,rule+llm
bilibili_comment:276184643392,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,核心矛盾就一个：顾客认为价值配不上收的价格。如果预制菜只收十几块钱，跟路边餐馆一个价，你看有没有人举报,2025-09-16T01:45:48+08:00,2,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.85,LLM校正：讨论预制菜价格与价值匹配问题,"{""prepared_food_authenticity"": [""预制菜"", ""预制""], ""price_value"": [""价格""]}","prepared_food_authenticity,price_value",prepared_food_authenticity,0.85,讨论预制菜价格与价值匹配问题,true,rule+llm
bilibili_comment:276191848096,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,菜单上都写着 只要不是当天的食材都写上预制 吃不吃顾客自己选择,2025-09-16T07:19:29+08:00,2,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：食材, 预制。",prepared_food_authenticity,0.8,LLM校正：建议菜单标注预制，涉及食材新鲜度,"{""prepared_food_authenticity"": [""食材"", ""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.8,建议菜单标注预制，涉及食材新鲜度,false,rule+llm
bilibili_comment:276196532048,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,"顾客:给我2岁的儿子来份儿童餐
西贝:早知您今个儿来，我在您儿子出生那天就把菜做好了，就等您儿子来呢！",2025-09-16T09:04:27+08:00,90,food_safety_child_meal,0.75,规则命中 food_safety_child_meal 关键词：儿童餐。,food_safety_child_meal,0.9,LLM校正：讽刺儿童餐预制，关键词儿童餐,"{""food_safety_child_meal"": [""儿童餐""]}",food_safety_child_meal,food_safety_child_meal,0.9,讽刺儿童餐预制，关键词儿童餐,false,rule+llm
bilibili_comment:276196689872,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,总感觉这一出自己实在不懂，感觉两边都有问题，又是怎么掐起来的。,2025-09-16T09:04:10+08:00,8,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：表达疑惑未明确主题,,,other_unclear,0.5,表达疑惑未明确主题,true,rule+llm
bilibili_comment:276196769728,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,"死贵+量小+“冰鲜”，不被骂就怪了
他真以为自己是那种3块钱拼好饭
不难吃，能吃饱
窜了都开玩笑“润肠通便”的民心所向呢
当然了，更离谱的是 铁板当玻璃踹+自爆卡车，这不直接变成流量包了
（据说胖东来老板还看人这么自信+牌子不小，站队支持呢，结果……[笑哭]）",2025-09-16T09:07:33+08:00,66,brand_pr_crisis,0.75,规则命中 brand_pr_crisis 关键词：自爆。,brand_pr_crisis,0.9,LLM校正：提到自爆、翻车等公关危机词汇,"{""brand_pr_crisis"": [""自爆""], ""price_value"": [""贵""], ""mockery_meme"": [""离谱""]}","brand_pr_crisis,price_value,mockery_meme",brand_pr_crisis,0.9,提到自爆、翻车等公关危机词汇,true,rule+llm
bilibili_comment:276197607520,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,两方算是狗咬狗一嘴毛吧[doge],2025-09-16T09:20:16+08:00,65,mockery_meme,0.75,规则命中 mockery_meme 关键词：doge。,mockery_meme,0.7,LLM校正：纯调侃，狗咬狗一嘴毛，使用doge,"{""mockery_meme"": [""doge""]}",mockery_meme,mockery_meme,0.7,纯调侃，狗咬狗一嘴毛，使用doge,false,rule+llm
bilibili_comment:276199440608,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,我想请问一下各位，这份兰州拉面店的白菜炒牛肉30元，你们那边价格都是差不多吗？我们4线城市，,2025-09-16T09:48:42+08:00,4,price_value,0.75,规则命中 price_value 关键词：价格。,price_value,0.85,LLM校正：直接询问面条价格，进行价格比较,"{""price_value"": [""价格""]}",price_value,price_value,0.85,直接询问面条价格，进行价格比较,false,rule+llm
bilibili_comment:276199663568,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,别人店名就告诉你它是假货了，西贝货，自己还要进去，怪谁呢[doge],2025-09-16T09:55:34+08:00,34,mockery_meme,0.75,规则命中 mockery_meme 关键词：doge。,mockery_meme,0.7,LLM校正：玩梗西贝货是假货，使用doge,"{""mockery_meme"": [""doge""]}",mockery_meme,mockery_meme,0.7,玩梗西贝货是假货，使用doge,false,rule+llm
bilibili_comment:276201694736,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,如果西贝没出事我都不知道这个地方[笑哭],2025-09-16T10:24:42+08:00,195,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：未明确讨论任何主题,,,other_unclear,0.5,未明确讨论任何主题,true,rule+llm
bilibili_comment:276202847568,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,自己跳进了自证陷阱，直播翻车，记者那边也翻车，然后否认预制，然后爆出外卖预制包，去微波炉里面转下就能出餐。罗那边转变画风不抵制了。前几天贝那边道歉了，贾那边，一口一个网络黑社会，什么买家虐他，然后彻底炸了，贝公关:？？？,2025-09-16T10:42:00+08:00,68,brand_pr_crisis,0.75,"规则命中 brand_pr_crisis 关键词：公关, 自证, 翻车, 道歉。",brand_pr_crisis,0.95,LLM校正：详细描述西贝自证翻车、道歉等公关危机行为,"{""brand_pr_crisis"": [""公关"", ""自证"", ""翻车"", ""道歉""], ""prepared_food_authenticity"": [""预制""], ""luoyonghao_persona"": [""直播""], ""catering_industry_general"": [""外卖""]}","brand_pr_crisis,prepared_food_authenticity,luoyonghao_persona,catering_industry_general",brand_pr_crisis,0.95,详细描述西贝自证翻车、道歉等公关危机行为,true,rule+llm
bilibili_comment:276210388784,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,我记得鬼吹灯里面有地方说西贝两字和在一起就是贾，谐音假，西贝货就是假货的意思[doge],2025-09-16T12:19:28+08:00,10,mockery_meme,0.75,规则命中 mockery_meme 关键词：doge。,mockery_meme,0.7,LLM校正：玩梗西贝假货，使用doge,"{""mockery_meme"": [""doge""]}",mockery_meme,mockery_meme,0.7,玩梗西贝假货，使用doge,false,rule+llm
bilibili_comment:276212068224,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,湖南衡阳的三两粉+鸡蛋，猪耳朵拼牛肉，12.5块,2025-09-16T12:36:24+08:00,34,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：未命中明确主题关键词，暂归为其他/不明确。,,,other_unclear,0.5,未命中明确主题关键词，暂归为其他/不明确。,true,rule+llm
bilibili_comment:276213982064,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,reply,最搞的是老罗真的没整他  他自己整爆的自己[笑哭][笑哭][笑哭],2025-09-16T12:56:22+08:00,37,luoyonghao_persona,0.75,规则命中 luoyonghao_persona 关键词：老罗。,luoyonghao_persona,0.9,LLM校正：规则命中 luoyonghao_persona 关键词：老罗。,"{""luoyonghao_persona"": [""老罗""]}",luoyonghao_persona,luoyonghao_persona,0.9,规则命中 luoyonghao_persona 关键词：老罗。,false,rule+llm
bilibili_comment:276216472912,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,很早以前西贝货就是假货的代名词了，西贝菜是假菜似乎也不奇怪[笑哭],2025-09-16T13:26:13+08:00,19,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,prepared_food_authenticity,0.75,LLM校正：讨论西贝菜品真实性即假菜，命中 prepared_food_authenticity 主题。,,,prepared_food_authenticity,0.75,讨论西贝菜品真实性即假菜，命中 prepared_food_authenticity 主题。,true,rule+llm
bilibili_comment:276217578704,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,神人老板，预制菜就预制菜嘛，承认或者沉默就完事了，制作规范卫生的话又不是什么不能吃的东西，肯德基做了这么多年的预制菜，连土豆泥都是土豆粉调的，也没见怎样，他就非要怼。,2025-09-16T13:41:35+08:00,404,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.9,"LLM校正：规则命中 prepared_food_authenticity 关键词：预制菜, 预制。","{""prepared_food_authenticity"": [""预制菜"", ""预制""], ""price_value"": [""肯德基""], ""luoyonghao_persona"": [""怼""], ""catering_industry_general"": [""肯德基""]}","prepared_food_authenticity,price_value,luoyonghao_persona,catering_industry_general",prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",true,rule+llm
bilibili_comment:276218683408,bilibili_video:115206827021040,罗永浩与西贝预制菜之争持续发酵，西贝自证变自爆“大翻车”，媒体评：尊重消费者知情权，自然有人为“真诚”买单,comment,[笑哭]怎么说呢，贾老板还不知道怎么一回事呢，“为什么老罗针对我[笑哭]老罗真坏~老罗是个网络黑社会”[笑哭],2025-09-16T13:57:43+08:00,0,luoyonghao_persona,0.75,规则命中 luoyonghao_persona 关键词：老罗。,luoyonghao_persona,0.9,LLM校正：规则命中 luoyonghao_persona 关键词：老罗。,"{""luoyonghao_persona"": [""老罗""]}",luoyonghao_persona,luoyonghao_persona,0.9,规则命中 luoyonghao_persona 关键词：老罗。,false,rule+llm
bilibili_comment:276221790880,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,主要还是价格和商品不符，然后公关窒息操作。像肯德基啥的人人都知道是预制菜，萨莉亚反而还被夸实惠，但去西贝的本就是希望吃点健康的（特别是买儿童餐的妈妈们），为了孩子健康不在乎多花点钱，这就让人无法接受了；被人抱怨不划算不好吃后，正常公关应该赶紧道歉，把问题集中在服务没能让顾客满意、下次改进、赔偿饭钱，然后再也不提这事，结果这老板选择直播自爆，教消费者为什么这些按国标不算预制菜……[笑哭],2025-09-16T14:44:17+08:00,79,food_safety_child_meal,0.75,"规则命中 food_safety_child_meal 关键词：儿童餐, 孩子, 健康。",food_safety_child_meal,0.9,"LLM校正：规则命中 food_safety_child_meal 关键词：儿童餐, 孩子, 健康。","{""food_safety_child_meal"": [""儿童餐"", ""孩子"", ""健康""], ""consumer_right_to_know"": [""消费者""], ""brand_pr_crisis"": [""公关"", ""自爆"", ""道歉""], ""prepared_food_authenticity"": [""预制菜"", ""预制""], ""price_value"": [""价格"", ""萨莉亚"", ""肯德基""], ""luoyonghao_persona"": [""直播""], ""catering_industry_general"": [""肯德基"", ""萨莉亚""]}","food_safety_child_meal,consumer_right_to_know,brand_pr_crisis,prepared_food_authenticity,price_value,luoyonghao_persona,catering_industry_general",food_safety_child_meal,0.9,"规则命中 food_safety_child_meal 关键词：儿童餐, 孩子, 健康。",true,rule+llm
bilibili_comment:276227123296,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,现在为什么对预制菜那么魔怔，预制又有什么不好，难道菜要现场种植采摘，肉要现场屠宰的也行吗？只要预制菜干净卫生，符合卫生标准，又有什么不可以呢，定价的问题，自然会有市场规律和消费者评判。,2025-09-16T16:05:13+08:00,6,consumer_right_to_know,0.75,规则命中 consumer_right_to_know 关键词：消费者。,prepared_food_authenticity,0.8,LLM校正：讨论预制菜本身，命中 prepared_food_authenticity 主题。,"{""consumer_right_to_know"": [""消费者""], ""prepared_food_authenticity"": [""预制菜"", ""预制""]}","consumer_right_to_know,prepared_food_authenticity",prepared_food_authenticity,0.8,讨论预制菜本身，命中 prepared_food_authenticity 主题。,true,rule+llm
bilibili_comment:276227199936,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,其实老罗最开始的意思是我可以坐飞机了，哈哈,2025-09-16T16:08:41+08:00,15,luoyonghao_persona,0.6,规则命中 luoyonghao_persona 关键词：老罗。,luoyonghao_persona,0.9,LLM校正：规则命中 luoyonghao_persona 关键词：老罗。,"{""luoyonghao_persona"": [""老罗""], ""mockery_meme"": [""哈哈""]}","luoyonghao_persona,mockery_meme",luoyonghao_persona,0.9,规则命中 luoyonghao_persona 关键词：老罗。,true,rule+llm
bilibili_comment:276227229664,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,"罗永浩：这菜是预制菜
西贝：我马上死给你看[FGO_偷看]",2025-09-16T16:08:41+08:00,125,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.9,LLM校正：规则命中 prepared_food_authenticity 关键词：预制菜。,"{""prepared_food_authenticity"": [""预制菜"", ""预制""], ""luoyonghao_persona"": [""罗永浩""]}","prepared_food_authenticity,luoyonghao_persona",prepared_food_authenticity,0.9,规则命中 prepared_food_authenticity 关键词：预制菜。,true,rule+llm
bilibili_comment:276227229728,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,对的老罗只是顺便吐槽一下，想宣传的是我老罗债还清了可以坐飞机了,2025-09-16T16:08:41+08:00,36,luoyonghao_persona,0.75,规则命中 luoyonghao_persona 关键词：老罗。,luoyonghao_persona,0.9,LLM校正：规则命中 luoyonghao_persona 关键词：老罗。,"{""luoyonghao_persona"": [""老罗""]}",luoyonghao_persona,luoyonghao_persona,0.9,规则命中 luoyonghao_persona 关键词：老罗。,false,rule+llm
bilibili_comment:276227248496,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,常混互联网的人都清楚罗永浩是什么样的人，他能靠一句抱怨就掀起了一场庞大的顺风局，就知道对手有多么不当人了,2025-09-16T16:09:43+08:00,35,luoyonghao_persona,0.75,规则命中 luoyonghao_persona 关键词：罗永浩。,luoyonghao_persona,0.9,LLM校正：规则命中 luoyonghao_persona 关键词：罗永浩。,"{""luoyonghao_persona"": [""罗永浩""]}",luoyonghao_persona,luoyonghao_persona,0.9,规则命中 luoyonghao_persona 关键词：罗永浩。,false,rule+llm
bilibili_comment:276227314080,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,大家都跑去中国税务去留言了[捂脸][捂脸],2025-09-16T16:08:48+08:00,15,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：未命中明确主题关键词，暂归为其他/不明确。,,,other_unclear,0.5,未命中明确主题关键词，暂归为其他/不明确。,true,rule+llm
