content_id,source_id,source_title,content_type,content_text,topic_label,created_at,like_count,rule_sentiment_label,rule_sentiment_confidence,rule_sentiment_reason,rule_stance_label,rule_stance_confidence,rule_stance_reason,sentiment_label,sentiment_confidence,sentiment_reason,stance_label,stance_confidence,stance_reason,matched_keywords,sentiment_candidate_labels,stance_candidate_labels,llm_sentiment_label,llm_sentiment_confidence,llm_sentiment_reason,llm_stance_label,llm_stance_confidence,llm_stance_reason,need_review,label_method
bilibili_comment:276239904400,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,所以有些人挣到的大钱真是站在了风口上，不是有什么商业眼光[笑哭],other_unclear,2025-09-16T18:41:03+08:00,76,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.75,LLM校正：泛泛评论，情绪中性,unclear_meme,0.6,LLM校正：普遍性感慨，无明确立场,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.75,泛泛评论，情绪中性,unclear_meme,0.6,普遍性感慨，无明确立场,true,rule+llm
bilibili_comment:276242783472,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,"老贾其实不想上市，努力破坏三次上市计划，但是，被资本和合伙人逼迫的不上不行。
此时，老罗发了一条微博，贾总说，我叛逆的机会来了……[doge]
（以上内容与事实无关）",luoyonghao_persona,2025-09-16T19:11:33+08:00,22,sarcastic,0.6,规则命中 sarcastic 关键词：doge。,neutral_discussion,0.6,规则命中 neutral_discussion 关键词：其实。,sarcastic,0.8,LLM校正：虚构故事，明显讽刺调侃,neutral_discussion,0.7,LLM校正：虚构解说，未实际站队,"{""sentiment"": {""sarcastic"": [""doge""], ""neutral"": [""其实""]}, ""stance"": {""neutral_discussion"": [""其实""], ""unclear_meme"": [""doge""]}}","sarcastic,neutral","neutral_discussion,unclear_meme",sarcastic,0.8,虚构故事，明显讽刺调侃,neutral_discussion,0.7,虚构解说，未实际站队,true,rule+llm
bilibili_comment:276244202912,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,我这把刀可是涂了剧毒的[调皮],mockery_meme,2025-09-16T19:25:09+08:00,38,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：玩梗调侃，无明显情绪色彩,unclear_meme,0.85,LLM校正：主要玩梗，无法判断立场,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,玩梗调侃，无明显情绪色彩,unclear_meme,0.85,主要玩梗，无法判断立场,true,rule+llm
bilibili_comment:276249914016,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,reply,"问题是价格高，把差的当好的卖。我把一个iPhone6当iPhone17高价卖给你，你会要吗？
你iPhone6按现在iPhone6的价格卖谁都不挑你理，你把iPhone6当最新款骗别人买这被骂被抵制不是活该吗？",price_value,2025-09-16T20:25:19+08:00,111,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,negative,0.9,LLM校正：批评西贝价格高、欺骗消费者,question_xibei,0.9,LLM校正：明确质疑西贝定价和诚信,"{""sentiment"": {}, ""stance"": {}}",,,negative,0.9,批评西贝价格高、欺骗消费者,question_xibei,0.9,明确质疑西贝定价和诚信,false,rule+llm
bilibili_comment:276250677648,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,老罗：他上来就捅自己两刀，我也没动手啊,luoyonghao_persona,2025-09-16T20:31:57+08:00,6,sarcastic,0.75,规则命中 sarcastic 关键词：捅自己。,unclear_meme,0.4,未命中明确线索。,sarcastic,0.8,LLM校正：模仿罗永浩的口吻调侃事件,unclear_meme,0.8,LLM校正：玩梗，未明确表态,"{""sentiment"": {""sarcastic"": [""捅自己""]}, ""stance"": {}}",sarcastic,,sarcastic,0.8,模仿罗永浩的口吻调侃事件,unclear_meme,0.8,玩梗，未明确表态,true,rule+llm
bilibili_comment:276251986544,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,reply,"能力还是有的，但赚钱了也确实脱离群众了。。
被吹捧惯了，听不了一点批评意见。",luoyonghao_persona,2025-09-16T20:46:50+08:00,18,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,negative,0.8,LLM校正：批评罗永浩脱离群众、听不进意见,question_luoyonghao,0.8,LLM校正：质疑罗永浩的作风,"{""sentiment"": {}, ""stance"": {}}",,,negative,0.8,批评罗永浩脱离群众、听不进意见,question_luoyonghao,0.8,质疑罗永浩的作风,false,rule+llm
bilibili_comment:276263669792,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,不是说预制菜其实无问题吗,prepared_food_authenticity,2025-09-16T22:47:01+08:00,0,neutral,0.75,规则命中 neutral 关键词：其实。,question_xibei,0.6,规则命中 question_xibei 关键词：预制菜。,neutral,0.7,LLM校正：疑问句，语气中性,question_xibei,0.7,LLM校正：质疑预制菜问题，与西贝相关,"{""sentiment"": {""neutral"": [""其实""]}, ""stance"": {""question_xibei"": [""预制菜""], ""neutral_discussion"": [""其实""]}}",neutral,"question_xibei,neutral_discussion",neutral,0.7,疑问句，语气中性,question_xibei,0.7,质疑预制菜问题，与西贝相关,false,rule+llm
bilibili_comment:276266915312,bilibili_video:115212816485947,罗永浩：我真没打，他就先捅了自己20多刀...我该怎么办？,comment,原则上我是不喜欢罗永浩的，但这件事上罗老师就是原则,luoyonghao_persona,2025-09-16T23:20:50+08:00,2,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：客观陈述立场转换,support_luoyonghao,0.85,LLM校正：认可罗永浩在此事上的原则,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,客观陈述立场转换,support_luoyonghao,0.85,认可罗永浩在此事上的原则,false,rule+llm
bilibili_comment:276304523920,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,我干餐饮多年，本来就是预制菜…现做的只有西红柿蛋汤，拍黄瓜，拍黄瓜都有预制的,prepared_food_authenticity,2025-09-17T09:51:12+08:00,2,neutral,0.4,未命中明确线索。,question_xibei,0.6,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：行业经验补充，语气中性,neutral_discussion,0.8,LLM校正：客观讨论预制菜普遍性，未站队,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""], ""neutral_discussion"": [""餐饮""]}}",,"question_xibei,neutral_discussion",neutral,0.8,行业经验补充，语气中性,neutral_discussion,0.8,客观讨论预制菜普遍性，未站队,false,rule+llm
bilibili_comment:276329687632,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,我走进西贝，服务员给我介绍了这是来自美国的小黄米做的米糕，我心想这家还整点进口货哦！一进后厨，那琳琅满目地包装袋上赫然写着俩字：“齐国”,prepared_food_authenticity,2025-09-17T15:44:57+08:00,9,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,sarcastic,0.9,LLM校正：讽刺西贝虚假宣传,question_xibei,0.9,LLM校正：质疑西贝欺骗消费者,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,sarcastic,0.9,讽刺西贝虚假宣传,question_xibei,0.9,质疑西贝欺骗消费者,true,rule+llm
bilibili_comment:276332695600,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,从来没听说过西贝的只有我一个吗？[笑哭][笑哭][笑哭],mockery_meme,2025-09-17T16:32:09+08:00,173,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.75,LLM校正：自嘲没听说过，带笑哭表情,unclear_meme,0.75,LLM校正：纯玩梗，无明显立场,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.75,自嘲没听说过，带笑哭表情,unclear_meme,0.75,纯玩梗，无明显立场,true,rule+llm
bilibili_comment:276347797552,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,我吃过最难吃的就是绿茶餐厅，这真是纯纯预制菜，还不如路边十块的兰州牛肉拉面,prepared_food_authenticity,2025-09-17T19:35:49+08:00,14,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,negative,0.7,LLM校正：批评绿茶餐厅预制菜难吃,neutral_discussion,0.7,LLM校正：未直接涉及西贝，行业讨论,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,negative,0.7,批评绿茶餐厅预制菜难吃,neutral_discussion,0.7,未直接涉及西贝，行业讨论,false,rule+llm
bilibili_comment:276355605488,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,老罗可能觉得对手太菜，胜之不武,luoyonghao_persona,2025-09-17T21:01:16+08:00,3,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：调侃罗永浩心态,unclear_meme,0.8,LLM校正：玩梗，未明确立场,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,调侃罗永浩心态,unclear_meme,0.8,玩梗，未明确立场,true,rule+llm
bilibili_comment:276386668912,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,如果半成品就算预制菜那饭馆都是预制菜了,prepared_food_authenticity,2025-09-18T08:00:21+08:00,0,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：逻辑推理，语气中性,support_xibei,0.8,LLM校正：为西贝所用半成品辩白,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,neutral,0.8,逻辑推理，语气中性,support_xibei,0.8,为西贝所用半成品辩白,false,rule+llm
bilibili_comment:276387331648,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,"上有新鮮菜
中有預制菜
下有西貝菜",prepared_food_authenticity,2025-09-18T08:14:07+08:00,6,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,sarcastic,0.85,LLM校正：讽刺西贝菜比预制菜还差,question_xibei,0.85,LLM校正：贬低西贝品质,"{""sentiment"": {}, ""stance"": {}}",,,sarcastic,0.85,讽刺西贝菜比预制菜还差,question_xibei,0.85,贬低西贝品质,true,rule+llm
bilibili_comment:276430037584,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,要不是铺天盖地的新闻，我再过十年也不会知道西贝是个什么东西[笑哭],mockery_meme,2025-09-18T18:26:14+08:00,140,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,negative,0.85,LLM校正：嘲讽西贝知名度低,question_xibei,0.85,LLM校正：质疑西贝品牌价值,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,negative,0.85,嘲讽西贝知名度低,question_xibei,0.85,质疑西贝品牌价值,false,rule+llm
bilibili_comment:276492465296,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,我原始人，对各种店都不了解，听到西贝以为是开玩笑，说一家店是假货的意思，看来看去才知道西贝就是一家店名，没绷住，西贝货不是一直指假货吗,mockery_meme,2025-09-19T12:14:50+08:00,37,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.85,LLM校正：玩谐音梗，调侃语气,question_xibei,0.85,LLM校正：暗示西贝是假货,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.85,玩谐音梗，调侃语气,question_xibei,0.85,暗示西贝是假货,false,rule+llm
bilibili_comment:276500103104,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,谢宝庆啊，谢宝庆......,mockery_meme,2025-09-19T13:39:53+08:00,3,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：引用网络梗，无情绪,unclear_meme,0.9,LLM校正：完全玩梗，立场不明,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,引用网络梗，无情绪,unclear_meme,0.9,完全玩梗，立场不明,true,rule+llm
bilibili_comment:276680079072,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,不是熟的直接加热就卖就不算预制菜，这种非熟半成品是行业必然的，完全全部新鲜采购制作的店估计找不到，否则很多菜都无法出餐，而且口味无法保证统一，只要不超过保质期就行,prepared_food_authenticity,2025-09-21T09:23:04+08:00,1,neutral,0.75,规则命中 neutral 关键词：行业。,question_xibei,0.6,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：客观分析预制菜行业现实,neutral_discussion,0.8,LLM校正：行业讨论，未站队,"{""sentiment"": {""neutral"": [""行业""]}, ""stance"": {""question_xibei"": [""预制菜""], ""neutral_discussion"": [""行业""]}}",neutral,"question_xibei,neutral_discussion",neutral,0.8,客观分析预制菜行业现实,neutral_discussion,0.8,行业讨论，未站队,false,rule+llm
bilibili_comment:276756063136,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,老罗这普通话好玩，东北底子憋南方的劲，个别字再带一点四川发音。,luoyonghao_persona,2025-09-21T23:08:42+08:00,1,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：评论口音，无关事件,unclear_meme,0.9,LLM校正：纯娱乐，无立场,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,评论口音，无关事件,unclear_meme,0.9,纯娱乐，无立场,true,rule+llm
bilibili_comment:276769278896,bilibili_video:115208706064466,罗永浩vs西贝事件 来龙去脉 一口气看完！！！,comment,这种老板到底怎么当上老板的[笑哭]是吃尽时代红利还是父辈福利啊？自己的产品不懂、顾客不懂、营销不懂……只有一股匪气,other_unclear,2025-09-22T02:23:32+08:00,5,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,negative,0.9,LLM校正：批评西贝老板能力不足,question_xibei,0.9,LLM校正：质疑西贝管理者,"{""sentiment"": {}, ""stance"": {}}",,,negative,0.9,批评西贝老板能力不足,question_xibei,0.9,质疑西贝管理者,false,rule+llm
bilibili_comment:276785894880,bilibili_video:115245498500488,罗永浩：我这辈子没打过这么离谱的仗，对方上来先捅了自己20多刀…,comment,老贾是个狠人，把自己脖子抹了 也要呲你一身血……[捂脸],mockery_meme,2025-09-22T10:39:42+08:00,20,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：玩梗，调侃贾国龙,unclear_meme,0.85,LLM校正：主要玩梗，立场模糊,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,玩梗，调侃贾国龙,unclear_meme,0.85,主要玩梗，立场模糊,true,rule+llm
bilibili_comment:276786009520,bilibili_video:115245498500488,罗永浩：我这辈子没打过这么离谱的仗，对方上来先捅了自己20多刀…,comment,老罗堪比当年的拜月教主，啥也没干背了两条人命[捂脸],luoyonghao_persona,2025-09-22T10:39:22+08:00,5,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：玩梗比喻，无明显情绪,unclear_meme,0.85,LLM校正：用拜月教主比喻，立场模糊,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,玩梗比喻，无明显情绪,unclear_meme,0.85,用拜月教主比喻，立场模糊,true,rule+llm
bilibili_comment:276786014944,bilibili_video:115245498500488,罗永浩：我这辈子没打过这么离谱的仗，对方上来先捅了自己20多刀…,comment,老罗只是想显摆一下能坐飞机了[捂脸]吐槽西贝只是为了这盘菜[捂脸],luoyonghao_persona,2025-09-22T10:39:41+08:00,9,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.75,LLM校正：调侃语气，无强烈情绪,question_xibei,0.7,LLM校正：提到吐槽西贝，隐含质疑,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.75,调侃语气，无强烈情绪,question_xibei,0.7,提到吐槽西贝，隐含质疑,false,rule+llm
bilibili_comment:276811388848,bilibili_video:115245498500488,罗永浩：我这辈子没打过这么离谱的仗，对方上来先捅了自己20多刀…,comment,以彼之道还施己身。,other_unclear,2025-09-22T15:59:31+08:00,1,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：引用成语，客观陈述,unclear_meme,0.9,LLM校正：成语引用，立场不明,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,引用成语，客观陈述,unclear_meme,0.9,成语引用，立场不明,true,rule+llm
bilibili_comment:276813526816,bilibili_video:115245498500488,罗永浩：我这辈子没打过这么离谱的仗，对方上来先捅了自己20多刀…,comment,老罗说的没毛病，包括直播也没用力，只是放了记者拍的画面而已，对西贝的攻击进行回应而已。真是我还没用力，你就倒下了。,brand_pr_crisis,2025-09-22T16:29:23+08:00,5,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.7,LLM校正：客观陈述，认可老罗但非强烈支持,question_xibei,0.75,LLM校正：认为西贝回应不当，隐含质疑,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.7,客观陈述，认可老罗但非强烈支持,question_xibei,0.75,认为西贝回应不当，隐含质疑,false,rule+llm
bilibili_comment:276832117600,bilibili_video:115245498500488,罗永浩：我这辈子没打过这么离谱的仗，对方上来先捅了自己20多刀…,comment,先朝自己脖子一刀滋对面一身血，然后掏出肠子肚子喊着【我勒死你，勒不死你也脏死你】的就冲过来了。,other_unclear,2025-09-22T19:52:00+08:00,5,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：比喻描述，无情绪,unclear_meme,0.9,LLM校正：比喻西贝自爆，但立场模糊,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,比喻描述，无情绪,unclear_meme,0.9,比喻西贝自爆，但立场模糊,true,rule+llm
bilibili_comment:276842377216,bilibili_video:115245498500488,罗永浩：我这辈子没打过这么离谱的仗，对方上来先捅了自己20多刀…,comment,论自爆能力还得是自爆卡车西贝[呲牙][呲牙][呲牙],brand_pr_crisis,2025-09-22T21:34:51+08:00,2,negative,0.75,规则命中 negative 关键词：自爆。,question_xibei,0.9,"规则命中 question_xibei 关键词：西贝, 自爆。",negative,0.8,LLM校正：嘲讽西贝自爆，负面情绪,question_xibei,0.85,LLM校正：直接嘲讽西贝,"{""sentiment"": {""negative"": [""自爆""]}, ""stance"": {""question_xibei"": [""西贝"", ""自爆""]}}",negative,question_xibei,negative,0.8,嘲讽西贝自爆，负面情绪,question_xibei,0.85,直接嘲讽西贝,false,rule+llm
bilibili_comment:277127208192,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,参考艾斯是怎么翻车的就行啦[doge],brand_pr_crisis,2025-09-25T20:36:44+08:00,1,sarcastic,0.6,规则命中 sarcastic 关键词：doge。,question_xibei,0.6,规则命中 question_xibei 关键词：翻车。,sarcastic,0.85,LLM校正：玩梗调侃，带反讽,question_xibei,0.8,LLM校正：暗示西贝翻车,"{""sentiment"": {""sarcastic"": [""doge""], ""negative"": [""翻车""]}, ""stance"": {""question_xibei"": [""翻车""], ""unclear_meme"": [""doge""]}}","sarcastic,negative","question_xibei,unclear_meme",sarcastic,0.85,玩梗调侃，带反讽,question_xibei,0.8,暗示西贝翻车,true,rule+llm
bilibili_comment:277539446272,bilibili_video:115192130181384,罗永浩痛批西贝太缺德！一个馒头卖21块，比米其林餐厅还贵！#罗永浩#西贝#预制菜#太离谱,comment,"戗面馒头最起码在我老家，并不是全山东啊。在我老家就是一个正常的馒头，按个卖就是一块钱俩，有论斤的实惠点。
没有什么特别了不起的工艺，反正都是机器揉面，就是往和好的面团里加干面粉继续揉。这种馒头就回弹性好，吃着有嚼劲，没什么特别的，就正常主食。
我之所以觉得它好吃，是因为我在南方工作过。南方的馒头真的很缺乏嚼劲，也缺乏面香味，有时候我宁愿吃米饭。",price_value,2025-09-29T23:03:53+08:00,1,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：客观讨论馒头工艺，无情绪,unclear_meme,0.85,LLM校正：事实补充，未明确立场,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,客观讨论馒头工艺，无情绪,unclear_meme,0.85,事实补充，未明确立场,true,rule+llm
bilibili_comment:278388442800,bilibili_video:115192130181384,罗永浩痛批西贝太缺德！一个馒头卖21块，比米其林餐厅还贵！#罗永浩#西贝#预制菜#太离谱,comment,噗什么加上古法都能卖个好价钱是吧[辣眼睛],mockery_meme,2025-10-07T02:10:13+08:00,0,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.7,LLM校正：调侃但情绪不浓,question_xibei,0.6,LLM校正：可能指向西贝用古法高价，质疑,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.7,调侃但情绪不浓,question_xibei,0.6,可能指向西贝用古法高价，质疑,true,rule+llm
bilibili_comment:279177461456,bilibili_video:115192130181384,罗永浩痛批西贝太缺德！一个馒头卖21块，比米其林餐厅还贵！#罗永浩#西贝#预制菜#太离谱,comment,他點了一份套餐才21塊錢,other_unclear,2025-10-14T14:35:33+08:00,0,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：陈述事实,unclear_meme,0.9,LLM校正：简单事实，立场不明,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,陈述事实,unclear_meme,0.9,简单事实，立场不明,true,rule+llm
bilibili_comment:279286878097,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,求 BGM,other_unclear,2025-10-31T20:04:52+08:00,0,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.95,LLM校正：求BGM，无情绪,unclear_meme,0.95,LLM校正：与事件无关,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.95,求BGM，无情绪,unclear_meme,0.95,与事件无关,true,rule+llm
bilibili_comment:281839693504,bilibili_video:115206659249643,罗永浩与西贝争论事件原委 一条视频告诉你,comment,宝贝要开心，全家到西贝！,other_unclear,2025-11-08T16:00:20+08:00,0,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.7,LLM校正：模仿广告语，可能反讽,question_xibei,0.65,LLM校正：疑似反讽西贝,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.7,模仿广告语，可能反讽,question_xibei,0.65,疑似反讽西贝,true,rule+llm
bilibili_comment:283628204176,bilibili_video:115211222653264,罗永浩是怎么把西贝搞翻车的？,comment,up主你确定西贝翻车是罗永浩搞的吗？？？,brand_pr_crisis,2025-11-27T11:31:27+08:00,0,negative,0.75,规则命中 negative 关键词：翻车。,question_xibei,0.9,"规则命中 question_xibei 关键词：西贝, 翻车。",neutral,0.8,LLM校正：质疑语气，无强烈情绪,neutral_discussion,0.7,LLM校正：质疑翻车原因，中立讨论,"{""sentiment"": {""negative"": [""翻车""]}, ""stance"": {""question_xibei"": [""西贝"", ""翻车""]}}",negative,question_xibei,neutral,0.8,质疑语气，无强烈情绪,neutral_discussion,0.7,质疑翻车原因，中立讨论,false,rule+llm
bilibili_comment:286542798993,bilibili_video:115900413909566,【罗永浩西贝事件】每一步操作都精准地直接踩在爆点上！论餐饮王国贾老板的自我引爆！,comment,其实罗永浩的重点是下飞机，他解封限高了。你偏偏去惹他，哈哈。关键老贾到这会还没搞明白他和大众的对立从来不是什么预制菜和中央厨房预加工的问题，而是价值观的问题，大众从来不认同他们行业内制定的预制菜定义，更无法认同预制菜还是高端菜品的说法。,prepared_food_authenticity,2026-01-16T06:41:59+08:00,573,sarcastic,0.75,规则命中 sarcastic 关键词：哈哈。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,sarcastic,0.8,LLM校正：哈哈带调侃，批评西贝价值观,question_xibei,0.85,LLM校正：明确批评西贝价值观,"{""sentiment"": {""sarcastic"": [""哈哈""], ""neutral"": [""其实"", ""行业"", ""定义""]}, ""stance"": {""question_xibei"": [""预制菜""], ""neutral_discussion"": [""行业"", ""定义"", ""其实""], ""unclear_meme"": [""哈哈""]}}","sarcastic,neutral","question_xibei,neutral_discussion,unclear_meme",sarcastic,0.8,哈哈带调侃，批评西贝价值观,question_xibei,0.85,明确批评西贝价值观,true,rule+llm
bilibili_comment:286552166849,bilibili_video:115900413909566,【罗永浩西贝事件】每一步操作都精准地直接踩在爆点上！论餐饮王国贾老板的自我引爆！,comment,五个人点十五个菜，难道不是因为菜量小吗？,other_unclear,2026-01-16T10:11:28+08:00,420,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：疑问句，无情绪,question_xibei,0.7,LLM校正：质疑菜量小，隐含批评,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,疑问句，无情绪,question_xibei,0.7,质疑菜量小，隐含批评,false,rule+llm
bilibili_comment:286555520673,bilibili_video:115900413909566,【罗永浩西贝事件】每一步操作都精准地直接踩在爆点上！论餐饮王国贾老板的自我引爆！,comment,每次热度过去了，没人追究了，贾老板就跳出来给自己一刀，说这事没完，那个年代，风口到了，猪都能起飞，这就是最好的证明,other_unclear,2026-01-16T11:00:24+08:00,791,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.75,LLM校正：陈述看法，无强烈情绪,question_xibei,0.8,LLM校正：批评贾老板自爆,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.75,陈述看法，无强烈情绪,question_xibei,0.8,批评贾老板自爆,false,rule+llm
bilibili_comment:286558007281,bilibili_video:115900413909566,【罗永浩西贝事件】每一步操作都精准地直接踩在爆点上！论餐饮王国贾老板的自我引爆！,reply,而且贵且难吃,price_value,2026-01-16T11:34:23+08:00,65,negative,0.75,规则命中 negative 关键词：贵。,unclear_meme,0.4,未命中明确线索。,negative,0.9,LLM校正：直接负面评价,question_xibei,0.85,LLM校正：批评西贝贵难吃,"{""sentiment"": {""negative"": [""贵""]}, ""stance"": {}}",negative,,negative,0.9,直接负面评价,question_xibei,0.85,批评西贝贵难吃,false,rule+llm
bilibili_comment:286558118865,bilibili_video:115900413909566,【罗永浩西贝事件】每一步操作都精准地直接踩在爆点上！论餐饮王国贾老板的自我引爆！,comment,以前吃过西贝…个人感觉味道还可以，就是特么贼贵，量少[笑哭],price_value,2026-01-16T11:37:34+08:00,112,negative,0.75,规则命中 negative 关键词：贵。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,negative,0.8,LLM校正：抱怨贵量少,question_xibei,0.85,LLM校正：明确质疑西贝定价,"{""sentiment"": {""negative"": [""贵""]}, ""stance"": {""question_xibei"": [""西贝""]}}",negative,question_xibei,negative,0.8,抱怨贵量少,question_xibei,0.85,明确质疑西贝定价,false,rule+llm
